data,ticker,preco_fechamento_ajustado,volume_negociado,ebit_ev,roic
2022-10-31,CSRN6,16.56,0.0,0.14149597904391875,0.16076941344098789
2022-11-30,CSRN6,16.65,0.0,0.13721733475643857,0.16076941344098789
2022-12-31,CSRN6,16.65,0.0,0.13306470319875247,0.16076941344098789
2023-01-31,CSRN6,18.72,2349.0,0.1171352477553338,0.16076941344098789
2023-02-28,CSRN6,19.37,2430.0,0.13854096722826797,0.19869451697127938
2023-03-31,CSRN6,19.24,0.0,0.14778536366300585,0.19869451697127938
2023-04-30,CSRN6,18.45,0.0,0.15817238269413217,0.2058306107062076
2023-05-31,CSRN6,18.07,0.0,0.16307227849230352,0.2058306107062076
2023-06-30,CSRN6,18.68,0.0,0.15447544783349923,0.2058306107062076
2023-07-31,CSRN6,24.52,14337.0,0.12705249859691292,0.2169416399901502
2023-08-31,CSRN6,24.38,0.0,0.14368449702291428,0.2169416399901502
2023-09-30,CSRN6,24.38,0.0,0.15005691814136396,0.2169416399901502
2023-10-31,CSRN6,24.85,0.0,0.14576047256292696,0.21185860889395666
2023-11-30,CSRN6,23.96,0.0,0.1431945477842748,0.21185860889395666
2023-12-31,CSRN6,23.96,0.0,0.14138123667980304,0.21185860889395666
2024-01-31,CSRN6,22.63,0.0,0.1411259344374002,0.21185860889395666
2024-02-29,CSRN6,22.61,0.0,0.13221663060922684,0.20497769429443533
2024-03-31,CSRN6,21.48,2401.0,0.14331064222003725,0.20497769429443533
2024-04-30,CSRN6,21.98,0.0,0.1422824230545044,0.2037292817679558
2024-05-31,CSRN6,20.86,0.0,0.14436626247822146,0.2037292817679558
2024-06-30,CSRN6,23.12,0.0,0.14943892584292012,0.2037292817679558
2024-07-31,CSRN6,19.3,38800.0,0.1787890109844358,0.17815845824411136
2024-08-31,CSRN6,15.5,3100.0,0.19623554875890606,0.17815845824411136
2022-09-30,CSUD3,11.63,1919367.0,0.15842471123705765,0.1568133432714581
2022-10-31,CSUD3,12.45,1481139.0,0.14968294815507352,0.1568133432714581
2022-11-30,CSUD3,10.41,1250956.0,0.19187187210202408,0.159723948714306
2022-12-31,CSUD3,10.2,803218.0,0.1959522393199856,0.159723948714306
2023-01-31,CSUD3,9.44,609834.0,0.2139792390500733,0.159723948714306
2023-02-28,CSUD3,8.84,461113.0,0.22846758959289645,0.159723948714306
2023-03-31,CSUD3,8.29,1332597.0,0.258771940684324,0.16492567639824618
2023-04-30,CSUD3,9.85,843449.0,0.21775438640355538,0.16492567639824618
2023-05-31,CSUD3,11.63,685238.0,0.19218118081573193,0.163208335882221
2023-06-30,CSUD3,11.73,680318.0,0.1924663393785786,0.163208335882221
2023-07-31,CSUD3,14.16,1540569.0,0.1601488080293717,0.163208335882221
2023-08-31,CSUD3,14.69,1284846.0,0.15528473739465992,0.16937248969798133
2023-09-30,CSUD3,14.07,638073.0,0.16342564666113224,0.16937248969798133
2023-10-31,CSUD3,14.4,1129667.0,0.15973695808900576,0.16937248969798133
2023-11-30,CSUD3,17.0,932697.0,0.14468008535141094,0.17827388057858384
2023-12-31,CSUD3,17.76,1157893.0,0.1396156195505463,0.17827388057858384
2024-01-31,CSUD3,16.87,716428.0,0.14703311354475232,0.17827388057858384
2024-02-29,CSUD3,17.73,903411.0,0.1399036942700312,0.17827388057858384
2024-03-31,CSUD3,18.77,1063206.0,0.13772404513573214,0.18057800373546726
2024-04-30,CSUD3,16.67,1618376.0,0.15892007499103222,0.18057800373546726
2024-05-31,CSUD3,17.18,354374.0,0.15965036562186685,0.1727076873402994
2024-06-30,CSUD3,17.4,439808.0,0.1576940969544797,0.1727076873402994
2024-07-31,CSUD3,18.31,459771.0,0.15101630804270533,0.1727076873402994
2024-08-31,CSUD3,18.13,557355.0,0.1591423746200748,0.18352600062077476
2024-09-30,CSUD3,16.68,843330.0,0.17418833682254817,0.18352600062077476
2024-10-31,CSUD3,16.8,643274.0,0.17292324635558187,0.18352600062077476
2024-11-30,CSUD3,15.16,1917063.0,0.19663064838909355,0.17781602393828017
2024-12-31,CSUD3,14.77,1254721.0,0.20393074067956657,0.17781602393828017
2025-01-31,CSUD3,15.34,543348.0,0.19626088338766903,0.17781602393828017
2025-02-28,CSUD3,16.06,1783617.0,0.18744843825194216,0.17781602393828017
2025-03-31,CSUD3,16.14,791898.0,0.19275549615099774,0.17010084337415393
2025-04-30,CSUD3,16.6,1102088.0,0.1887970522361101,0.17010084337415393
2025-05-31,CSUD3,17.96,580123.0,0.17385775164526918,0.1690909612543214
2025-06-30,CSUD3,18.85,1148178.0,0.16546320301871295,0.1690909612543214
2015-12-31,CTAX11,0.36,520311.0,0.08052529108784076,0.049592689101050254
2016-01-31,CTAX11,0.52,2370215.0,0.08003952617287298,0.049592689101050254
2016-02-29,CTAX11,0.47,421684.0,0.08065342723974696,0.049592689101050254
2016-03-31,CTAX11,0.64,1073441.0,-0.07959741995917115,-0.01837438841920708
2016-04-30,CTAX11,0.67,635964.0,-0.07966997323848943,-0.01837438841920708
2015-12-31,CTAX3,12.0,3954.0,0.08052529108784076,0.049592689101050254
2016-01-31,CTAX3,13.0,77456.0,0.08003952617287298,0.049592689101050254
2016-02-29,CTAX3,10.0,102008.0,0.08065342723974696,0.049592689101050254
2016-03-31,CTAX3,14.0,171455.0,-0.07959741995917115,-0.01837438841920708
2016-04-30,CTAX3,13.05,279874.0,-0.07966997323848943,-0.01837438841920708
2016-05-31,CTAX3,11.34,194500.0,-0.1327989576993558,-0.046643733135542285
2016-06-30,CTAX3,6.43,163310.0,-0.13191155640057103,-0.046643733135542285
2016-07-31,CTAX3,9.8,194487.0,-0.1307355288903285,-0.046643733135542285
2016-08-31,CTAX3,11.67,213284.0,-0.17040799723862726,-0.07785887112768236
2016-09-30,CTAX3,10.55,167891.0,-0.17089665557750816,-0.07785887112768236
2016-10-31,CTAX3,10.91,188032.0,-0.1707392814693398,-0.07785887112768236
2016-11-30,CTAX3,8.76,46244.0,-0.17959371913346414,-0.05428354642402523
2016-12-31,CTAX3,9.4,190053.0,-0.1792381386248813,-0.05428354642402523
2017-01-31,CTAX3,9.07,206012.0,-0.17836660820604797,-0.05428354642402523
2017-02-28,CTAX3,8.95,346664.0,-0.1784464099125172,-0.05428354642402523
2017-03-31,CTAX3,6.52,155081.0,-0.12059024810463878,-0.02558968251003958
2017-04-30,CTAX3,5.61,398139.0,-0.120985565186673,-0.02558968251003958
2017-05-31,CTAX3,4.31,130941.0,-0.08052311616964555,-0.031219385121948315
2017-06-30,CTAX3,4.15,22060.0,-0.08056388033825143,-0.031219385121948315
2017-07-31,CTAX3,5.75,430361.0,-0.08015808640372928,-0.031219385121948315
2017-08-31,CTAX3,5.87,122111.0,-0.0582635194089101,-0.055260892609452356
2017-09-30,CTAX3,5.21,290820.0,-0.058380625988912395,-0.055260892609452356
2017-10-31,CTAX3,5.02,108908.0,-0.05841442578879712,-0.055260892609452356
2017-11-30,CTAX3,4.27,57234.0,-0.07703547909778717,-0.10355859128692463
2017-12-31,CTAX3,3.68,87576.0,-0.07717165078847169,-0.10355859128692463
2018-01-31,CTAX3,3.94,55690.0,-0.07711158364862476,-0.10355859128692463
2018-02-28,CTAX3,4.54,181612.0,-0.07697332339273001,-0.10355859128692463
2018-03-31,CTAX3,4.5,0.0,-0.21888807758028883,-0.6081611499386466
2018-04-30,CTAX3,4.5,0.0,-0.21888807758028883,-0.6081611499386466
2018-05-31,CTAX3,4.5,0.0,-1.797486661558764,-1.0992270914651463
2018-06-30,CTAX3,4.5,0.0,-1.797486661558764,-1.0992270914651463
2018-07-31,CTAX3,4.5,0.0,-1.797486661558764,-1.0992270914651463
2018-08-31,CTAX3,4.5,0.0,-2.8259155074337063,-2.0438894174656306
2018-09-30,CTAX3,4.5,0.0,-2.8259155074337063,-2.0438894174656306
2018-10-31,CTAX3,4.5,0.0,-2.8259155074337063,-2.0438894174656306
2018-11-30,CTAX3,4.5,0.0,-1.9407487597549409,-1.960141428427114
2018-12-31,CTAX3,4.5,0.0,-1.9407487597549409,-1.960141428427114
2019-01-31,CTAX3,4.5,0.0,-1.9407487597549409,-1.960141428427114
2019-02-28,CTAX3,4.5,0.0,-1.9407487597549409,-1.960141428427114
2019-03-31,CTAX3,4.5,0.0,-0.5250334302630573,-0.7101154049035291
2019-04-30,CTAX3,4.5,0.0,-0.5250334302630573,-0.7101154049035291
2019-05-31,CTAX3,4.5,0.0,-0.06657517041747299,-0.3016317470062178
2019-06-30,CTAX3,4.5,0.0,-0.06657517041747299,-0.3016317470062178
2019-07-31,CTAX3,4.5,0.0,-0.06657517041747299,-0.3016317470062178
2019-08-31,CTAX3,4.5,0.0,-0.0976926782741812,-0.20099964989382457
2019-09-30,CTAX3,4.5,0.0,-0.0976926782741812,-0.20099964989382457
2019-10-31,CTAX3,4.5,0.0,-0.0976926782741812,-0.20099964989382457
2019-11-30,CTAX3,4.5,0.0,-0.312521506455409,-0.3573027478574049
2019-12-31,CTAX3,4.5,0.0,-0.312521506455409,-0.3573027478574049
2020-01-31,CTAX3,4.5,0.0,-0.312521506455409,-0.3573027478574049
2020-02-29,CTAX3,4.5,0.0,-0.312521506455409,-0.3573027478574049
2020-03-31,CTAX3,4.5,0.0,-0.5881980630359563,-1.0292663669729991
2020-04-30,CTAX3,4.5,0.0,-0.5881980630359563,-1.0292663669729991
2020-05-31,CTAX3,4.5,0.0,-0.5881980630359563,-1.0292663669729991
2020-06-30,CTAX3,4.5,0.0,-0.6065252767189244,-0.6526317025992028
2020-07-31,CTAX3,4.5,0.0,-0.6065252767189244,-0.6526317025992028
2020-08-31,CTAX3,4.5,0.0,-0.6443209825397277,-0.7916198708702156
2020-09-30,CTAX3,4.5,0.0,-0.6443209825397277,-0.7916198708702156
2020-10-31,CTAX3,4.5,0.0,-0.6443209825397277,-0.7916198708702156
2020-11-30,CTAX3,4.5,0.0,-0.5544809640368636,-0.7521058027230053
2020-12-31,CTAX3,4.5,0.0,-0.5544809640368636,-0.7521058027230053
2021-01-31,CTAX3,4.5,0.0,-0.5544809640368636,-0.7521058027230053
2021-02-28,CTAX3,4.5,0.0,-0.5544809640368636,-0.7521058027230053
2021-03-31,CTAX3,4.5,0.0,-0.4780906577537713,-0.2823649252817882
2021-04-30,CTAX3,4.5,0.0,-0.4780906577537713,-0.2823649252817882
2021-05-31,CTAX3,4.5,0.0,-0.31796445501327325,-0.16540399430428274
2021-06-30,CTAX3,4.5,0.0,-0.31796445501327325,-0.16540399430428274
2021-07-31,CTAX3,4.5,0.0,-0.31796445501327325,-0.16540399430428274
2021-08-31,CTAX3,4.5,0.0,-0.2842962323275907,-0.1059975660939641
2021-09-30,CTAX3,4.5,0.0,-0.2842962323275907,-0.1059975660939641
2021-10-31,CTAX3,4.5,0.0,-0.2842962323275907,-0.1059975660939641
2021-11-30,CTAX3,4.5,0.0,-0.27676648665088066,-0.08449343067978184
2021-12-31,CTAX3,4.5,0.0,-0.27676648665088066,-0.08449343067978184
2022-01-31,CTAX3,4.5,0.0,-0.27676648665088066,-0.08449343067978184
2022-02-28,CTAX3,4.5,0.0,-0.27676648665088066,-0.08449343067978184
2022-03-31,CTAX3,4.5,0.0,-0.27676648665088066,-0.08449343067978184
2022-04-30,CTAX3,4.5,0.0,-0.31778393336660526,-0.1093302205929114
2022-05-31,CTAX3,4.5,0.0,-0.38488372264003196,-0.23162127059863857
2022-06-30,CTAX3,4.5,0.0,-0.38488372264003196,-0.23162127059863857
2022-07-31,CTAX3,4.5,0.0,-0.38488372264003196,-0.23162127059863857
2022-08-31,CTAX3,4.5,0.0,-0.38488372264003196,-0.23162127059863857
2022-09-30,CTAX3,4.5,0.0,-0.38488372264003196,-0.23162127059863857
2022-10-31,CTAX3,4.5,0.0,-0.8464368548426876,-1.5366112879516927
2022-11-30,CTAX3,4.5,0.0,-1.1995922708432134,-3.9030207748455923
2022-12-31,CTAX3,4.5,0.0,-1.1995922708432134,-3.9030207748455923
2023-01-31,CTAX3,4.5,0.0,-1.1995922708432134,-3.9030207748455923
2023-02-28,CTAX3,4.5,0.0,-1.1995922708432134,-3.9030207748455923
2023-03-31,CTAX3,4.5,0.0,-0.9344579063655457,-3.4003986386912777
2023-04-30,CTAX3,4.5,0.0,-0.9344579063655457,-3.4003986386912777
2023-05-31,CTAX3,4.5,0.0,-0.9725997203788037,-3.4003986386912777
2023-06-30,CTAX3,4.5,0.0,-0.9725997203788037,-3.4003986386912777
2023-07-31,CTAX3,4.5,0.0,-0.9725997203788037,-3.4003986386912777
2023-08-31,CTAX3,4.5,0.0,-0.6118184351182991,-3.4003986386912777
2023-09-30,CTAX3,4.5,0.0,-0.6118184351182991,-3.4003986386912777
2023-10-31,CTAX3,4.5,0.0,-0.6118184351182991,-3.4003986386912777
2023-11-30,CTAX3,4.5,0.0,-0.7515267111194377,-3.4003986386912777
2023-12-31,CTAX3,4.5,0.0,-0.7515267111194377,-3.4003986386912777
2024-01-31,CTAX3,4.5,0.0,-0.7515267111194377,-3.4003986386912777
2024-02-29,CTAX3,4.5,0.0,-0.7515267111194377,-3.4003986386912777
2024-03-31,CTAX3,4.5,0.0,-0.7515267111194377,-3.4003986386912777
2024-04-30,CTAX3,4.5,0.0,-1.016831893570959,-3.4003986386912777
2024-05-31,CTAX3,4.5,0.0,-0.8646461292577707,-3.4003986386912777
2024-06-30,CTAX3,4.5,0.0,-0.8646461292577707,-3.4003986386912777
2024-07-31,CTAX3,4.5,0.0,-0.8646461292577707,-3.4003986386912777
2024-08-31,CTAX3,4.5,0.0,-0.5451054002721193,-3.4003986386912777
2024-09-30,CTAX3,4.5,0.0,-0.5451054002721193,-3.4003986386912777
2024-10-31,CTAX3,4.5,0.0,-0.5451054002721193,-3.4003986386912777
2024-11-30,CTAX3,4.5,0.0,-0.5335190394406543,-3.4003986386912777
2024-12-31,CTAX3,4.5,0.0,-0.5335190394406543,-3.4003986386912777
2025-01-31,CTAX3,4.5,0.0,-0.5335190394406543,-3.4003986386912777
2025-02-28,CTAX3,4.5,0.0,-0.5335190394406543,-3.4003986386912777
2025-03-31,CTAX3,4.5,0.0,-0.5335190394406543,-3.4003986386912777
2025-04-30,CTAX3,4.5,0.0,-0.26529822199917613,-3.4003986386912777
2025-05-31,CTAX3,4.5,0.0,-0.29311989137882877,-3.4003986386912777
2025-06-30,CTAX3,1.11,334.0,-0.2783773032105494,-3.4003986386912777
2015-12-31,CTAX4,0.1,18298.0,0.08052529108784076,0.049592689101050254
2016-01-31,CTAX4,0.12,441665.0,0.08003952617287298,0.049592689101050254
2016-02-29,CTAX4,0.1,623144.0,0.08065342723974696,0.049592689101050254
2016-03-31,CTAX4,0.13,475147.0,-0.07959741995917115,-0.01837438841920708
2016-04-30,CTAX4,0.13,674961.0,-0.07966997323848943,-0.01837438841920708
2015-12-31,CTKA3,9.9,0.0,-0.19296980576000566,-0.3799540389871179
2016-01-31,CTKA3,9.9,0.0,-0.19589852386516318,-0.3799540389871179
2016-02-29,CTKA3,9.9,0.0,-0.19639530840374655,-0.3799540389871179
2016-03-31,CTKA3,7.5,0.0,0.04360794804105004,0.08208908515595117
2016-04-30,CTKA3,7.0,0.0,0.044040987335482625,0.08208908515595117
2016-05-31,CTKA3,7.0,0.0,0.040158187644919977,0.08222723746385499
2016-06-30,CTKA3,7.0,0.0,0.040363289844322046,0.08222723746385499
2016-07-31,CTKA3,7.0,0.0,0.04001493097536818,0.08222723746385499
2016-08-31,CTKA3,4.01,0.0,0.014083531967754056,0.0317547489185631
2016-09-30,CTKA3,4.01,0.0,0.01408816977122198,0.0317547489185631
2016-10-31,CTKA3,4.01,0.0,0.014119166692733668,0.0317547489185631
2016-11-30,CTKA3,5.0,0.0,0.02565269302948387,0.06049979931979974
2016-12-31,CTKA3,10.0,0.0,0.024637088436940086,0.06049979931979974
2017-01-31,CTKA3,7.53,753.0,0.02383806818166187,0.06049979931979974
2017-02-28,CTKA3,7.0,0.0,0.024547717164290776,0.06049979931979974
2017-03-31,CTKA3,7.0,0.0,-0.002427932518663929,-0.009562209443232644
2017-04-30,CTKA3,7.0,0.0,-0.002426205801571102,-0.009562209443232644
2017-05-31,CTKA3,7.0,0.0,0.012814281573073565,0.265120122637668
2017-06-30,CTKA3,5.12,0.0,0.013024771349035173,0.265120122637668
2017-07-31,CTKA3,5.12,0.0,0.013017859668748771,0.265120122637668
2017-08-31,CTKA3,5.01,0.0,0.02228962748453543,0.3100720723043798
2017-09-30,CTKA3,4.65,0.0,0.022348106848229642,0.3100720723043798
2017-10-31,CTKA3,4.75,0.0,0.02250156262315009,0.3100720723043798
2017-11-30,CTKA3,4.75,0.0,0.022608559862263,0.3100720723043798
2017-12-31,CTKA3,4.75,0.0,0.022650445214361593,0.3100720723043798
2018-01-31,CTKA3,5.15,515.0,0.022141404569107712,0.3100720723043798
2018-02-28,CTKA3,4.24,0.0,0.02248799760387779,0.3100720723043798
2018-03-31,CTKA3,4.24,0.0,0.1058246773045197,0.5049651295930051
2018-04-30,CTKA3,4.24,0.0,0.10617684504565571,0.5049651295930051
2018-05-31,CTKA3,4.24,0.0,0.09011429868337446,0.268069351066173
2018-06-30,CTKA3,4.24,0.0,0.09051743365866625,0.268069351066173
2018-07-31,CTKA3,4.24,0.0,0.09032602632008742,0.268069351066173
2018-08-31,CTKA3,4.24,0.0,0.11873625515222314,0.32320128463738235
2018-09-30,CTKA3,4.24,0.0,0.11882548166919084,0.32320128463738235
2018-10-31,CTKA3,4.89,0.0,0.11735948650941459,0.32320128463738235
2018-11-30,CTKA3,4.89,0.0,0.08775947752628717,0.20319197095056007
2018-12-31,CTKA3,4.89,0.0,0.08771090346472833,0.20319197095056007
2019-01-31,CTKA3,5.0,0.0,0.08723101203319734,0.20319197095056007
2019-02-28,CTKA3,5.0,0.0,0.0872910751094812,0.20319197095056007
2019-03-31,CTKA3,5.0,0.0,0.09100785659616654,0.20310252407997656
2019-04-30,CTKA3,5.0,0.0,0.09115139011795521,0.20310252407997656
2019-05-31,CTKA3,6.8,13600.0,0.09734436179118416,0.21828299695693082
2019-06-30,CTKA3,4.12,0.0,0.09821915495622371,0.21828299695693082
2019-07-31,CTKA3,10.25,0.0,0.09085473709609028,0.21828299695693082
2019-08-31,CTKA3,7.84,0.0,0.06934135422174065,0.21828299695693082
2019-09-30,CTKA3,8.83,883.0,0.06848769605159812,0.21828299695693082
2019-10-31,CTKA3,13.9,1390.0,0.06551348491047916,0.21828299695693082
2019-11-30,CTKA3,12.01,4833.0,0.05767888630458913,0.1569081772343483
2019-12-31,CTKA3,10.8,10801.0,0.057935979121211754,0.1569081772343483
2020-01-31,CTKA3,13.51,0.0,0.05661149430874745,0.1569081772343483
2020-02-29,CTKA3,12.75,5100.0,0.056715773351284936,0.1569081772343483
2020-03-31,CTKA3,12.0,0.0,0.06162229247285482,0.1357002874571673
2020-04-30,CTKA3,10.5,3150.0,0.06118768312935676,0.1357002874571673
2020-05-31,CTKA3,13.5,23524.0,0.05900886127536466,0.1357002874571673
2020-06-30,CTKA3,14.99,4423.0,0.07509679901326953,0.15903705880383717
2020-07-31,CTKA3,17.2,1720.0,0.07402254193703445,0.15903705880383717
2020-08-31,CTKA3,15.3,1530.0,0.07189683613406027,0.1485251468047053
2020-09-30,CTKA3,15.3,13647.0,0.07128070714611559,0.1485251468047053
2020-10-31,CTKA3,12.9,1290.0,0.07287299494529571,0.1485251468047053
2020-11-30,CTKA3,17.54,21315.0,0.17050860688699523,0.20914797659678205
2020-12-31,CTKA3,26.0,2600.0,0.16222751310453898,0.20914797659678205
2021-01-31,CTKA3,25.01,337835.0,0.16555978744404434,0.20914797659678205
2021-02-28,CTKA3,24.55,0.0,0.16683168300477078,0.20914797659678205
2021-03-31,CTKA3,26.5,5299.0,0.13374811741379863,0.17693230355157685
2021-04-30,CTKA3,29.89,0.0,0.1296421213419789,0.17693230355157685
2021-05-31,CTKA3,31.8,15743.0,0.11775279529157681,0.15594241469727851
2021-06-30,CTKA3,28.2,0.0,0.12175515297053244,0.15594241469727851
2021-07-31,CTKA3,28.44,0.0,0.11955067452601874,0.15594241469727851
2021-08-31,CTKA3,27.94,8241.0,0.15453958838808574,0.19397575369267714
2021-09-30,CTKA3,27.1,0.0,0.16037350210224358,0.19397575369267714
2021-10-31,CTKA3,27.0,0.0,0.16214547369399843,0.19397575369267714
2021-11-30,CTKA3,23.0,0.0,0.08399142115261009,0.15849732111561765
2021-12-31,CTKA3,30.97,0.0,0.07960497087392168,0.15849732111561765
2022-01-31,CTKA3,27.5,8730.0,0.08341757167516842,0.15849732111561765
2022-02-28,CTKA3,27.5,0.0,0.08384182338265488,0.15849732111561765
2022-03-31,CTKA3,27.5,0.0,0.10028356165193887,0.16438856981118724
2022-04-30,CTKA3,27.5,0.0,0.10091044416784034,0.16438856981118724
2022-05-31,CTKA3,27.5,0.0,0.07673384606733125,0.1294059050694464
2022-06-30,CTKA3,27.5,0.0,0.07736908593522246,0.1294059050694464
2022-07-31,CTKA3,27.5,0.0,0.07759715223117655,0.1294059050694464
2022-08-31,CTKA3,27.5,0.0,0.04564509399248956,0.08895335851575865
2022-09-30,CTKA3,18.5,0.0,0.04749440930610576,0.08895335851575865
2022-10-31,CTKA3,21.98,0.0,0.0468124040937763,0.08895335851575865
2022-11-30,CTKA3,21.72,0.0,0.037897944056621086,0.05362775241158355
2022-12-31,CTKA3,21.46,0.0,0.0377456119341136,0.05362775241158355
2023-01-31,CTKA3,21.46,0.0,0.0380161573318386,0.05362775241158355
2023-02-28,CTKA3,21.46,0.0,0.03813611420982587,0.05362775241158355
2023-03-31,CTKA3,21.46,0.0,0.029482203311941044,0.038243374988921386
2023-04-30,CTKA3,21.46,0.0,0.02952921582238107,0.038243374988921386
2023-05-31,CTKA3,21.46,0.0,0.05922304352714931,0.08897203845995809
2023-06-30,CTKA3,18.0,5200.0,0.060579317107191485,0.08897203845995809
2023-07-31,CTKA3,18.0,0.0,0.060206312075775585,0.08897203845995809
2023-08-31,CTKA3,18.0,0.0,0.0967892918362393,0.1322442987421775
2023-09-30,CTKA3,18.0,0.0,0.09561866012161893,0.1322442987421775
2023-10-31,CTKA3,18.0,0.0,0.09527622193437624,0.1322442987421775
2023-11-30,CTKA3,18.0,0.0,0.11320142205875644,0.15474167914374892
2023-12-31,CTKA3,15.0,0.0,0.11535315829583952,0.15474167914374892
2024-01-31,CTKA3,14.83,0.0,0.11614572697834193,0.15474167914374892
2024-02-29,CTKA3,15.0,0.0,0.11536002113535927,0.15474167914374892
2024-03-31,CTKA3,19.99,5431.0,0.11757126373868282,0.1642386795314002
2024-04-30,CTKA3,19.0,0.0,0.11957244306928923,0.1642386795314002
2024-05-31,CTKA3,19.01,0.0,0.10268890411996512,0.14059830829597572
2024-06-30,CTKA3,19.0,0.0,0.10333510658544987,0.14059830829597572
2024-07-31,CTKA3,20.0,0.0,0.10178511693528254,0.14059830829597572
2024-08-31,CTKA3,20.0,0.0,0.1116069977893997,0.15620813558617969
2024-09-30,CTKA3,18.5,0.0,0.11286031083763175,0.15620813558617969
2024-10-31,CTKA3,19.9,0.0,0.11201285450237444,0.15620813558617969
2024-11-30,CTKA3,21.89,0.0,0.14858739458643974,0.18847089461093558
2024-12-31,CTKA3,21.89,0.0,0.14693996057736686,0.18847089461093558
2025-01-31,CTKA3,24.5,7349.0,0.14308289242162742,0.18847089461093558
2025-02-28,CTKA3,34.09,0.0,0.1350352703833319,0.18847089461093558
2025-03-31,CTKA3,35.0,16649.0,0.14361588748851586,0.2781397504488411
2025-04-30,CTKA3,38.0,0.0,0.14046101976156422,0.2781397504488411
2025-05-31,CTKA3,39.4,0.0,0.16454110220873147,0.28780205844038204
2025-06-30,CTKA3,34.18,6578.0,0.16576410559822924,0.28780205844038204
2015-12-31,CTKA4,3.4,6345.0,-0.19296980576000566,-0.3799540389871179
2016-01-31,CTKA4,2.2,2980.0,-0.19589852386516318,-0.3799540389871179
2016-02-29,CTKA4,2.0,800.0,-0.19639530840374655,-0.3799540389871179
2016-03-31,CTKA4,3.1,38386.0,0.04360794804105004,0.08208908515595117
2016-04-30,CTKA4,2.7,9120.0,0.044040987335482625,0.08208908515595117
2016-05-31,CTKA4,2.33,6338.0,0.040158187644919977,0.08222723746385499
2016-06-30,CTKA4,1.89,7966.0,0.040363289844322046,0.08222723746385499
2016-07-31,CTKA4,2.64,7020.0,0.04001493097536818,0.08222723746385499
2016-08-31,CTKA4,2.23,3149.0,0.014083531967754056,0.0317547489185631
2016-09-30,CTKA4,2.2,9233.0,0.01408816977122198,0.0317547489185631
2016-10-31,CTKA4,2.0,8181.0,0.014119166692733668,0.0317547489185631
2016-11-30,CTKA4,1.9,7486.0,0.02565269302948387,0.06049979931979974
2016-12-31,CTKA4,1.76,17424.0,0.024637088436940086,0.06049979931979974
2017-01-31,CTKA4,7.44,4180423.0,0.02383806818166187,0.06049979931979974
2017-02-28,CTKA4,4.74,52081.0,0.024547717164290776,0.06049979931979974
2017-03-31,CTKA4,4.62,10783.0,-0.002427932518663929,-0.009562209443232644
2017-04-30,CTKA4,4.7,21520.0,-0.002426205801571102,-0.009562209443232644
2017-05-31,CTKA4,4.62,62341.0,0.012814281573073565,0.265120122637668
2017-06-30,CTKA4,4.39,14730.0,0.013024771349035173,0.265120122637668
2017-07-31,CTKA4,4.45,18391.0,0.013017859668748771,0.265120122637668
2017-08-31,CTKA4,4.4,111268.0,0.02228962748453543,0.3100720723043798
2017-09-30,CTKA4,4.41,19410.0,0.022348106848229642,0.3100720723043798
2017-10-31,CTKA4,3.54,18655.0,0.02250156262315009,0.3100720723043798
2017-11-30,CTKA4,3.0,1597.0,0.022608559862263,0.3100720723043798
2017-12-31,CTKA4,2.79,18823.0,0.022650445214361593,0.3100720723043798
2018-01-31,CTKA4,5.05,758731.0,0.022141404569107712,0.3100720723043798
2018-02-28,CTKA4,4.05,216568.0,0.02248799760387779,0.3100720723043798
2018-03-31,CTKA4,4.09,29505.0,0.1058246773045197,0.5049651295930051
2018-04-30,CTKA4,3.67,0.0,0.10617684504565571,0.5049651295930051
2018-05-31,CTKA4,3.48,55537.0,0.09011429868337446,0.268069351066173
2018-06-30,CTKA4,2.91,591.0,0.09051743365866625,0.268069351066173
2018-07-31,CTKA4,3.18,0.0,0.09032602632008742,0.268069351066173
2018-08-31,CTKA4,2.9,2030.0,0.11873625515222314,0.32320128463738235
2018-09-30,CTKA4,2.8,3966.0,0.11882548166919084,0.32320128463738235
2018-10-31,CTKA4,3.9,12724.0,0.11735948650941459,0.32320128463738235
2018-11-30,CTKA4,3.32,332.0,0.08775947752628717,0.20319197095056007
2018-12-31,CTKA4,3.4,0.0,0.08771090346472833,0.20319197095056007
2019-01-31,CTKA4,4.1,6654.0,0.08723101203319734,0.20319197095056007
2019-02-28,CTKA4,4.0,40182.0,0.0872910751094812,0.20319197095056007
2019-03-31,CTKA4,3.3,9362.0,0.09100785659616654,0.20310252407997656
2019-04-30,CTKA4,3.06,1530.0,0.09115139011795521,0.20310252407997656
2019-05-31,CTKA4,3.19,50715.0,0.09734436179118416,0.21828299695693082
2019-06-30,CTKA4,4.1,382335.0,0.09821915495622371,0.21828299695693082
2019-07-31,CTKA4,11.5,126277.0,0.09085473709609028,0.21828299695693082
2019-08-31,CTKA4,9.58,4788.0,0.06934135422174065,0.21828299695693082
2019-09-30,CTKA4,10.9,41547.0,0.06848769605159812,0.21828299695693082
2019-10-31,CTKA4,14.54,72256.0,0.06551348491047916,0.21828299695693082
2019-11-30,CTKA4,12.7,22970.0,0.05767888630458913,0.1569081772343483
2019-12-31,CTKA4,12.9,17820.0,0.057935979121211754,0.1569081772343483
2020-01-31,CTKA4,15.0,19500.0,0.05661149430874745,0.1569081772343483
2020-02-29,CTKA4,15.3,0.0,0.056715773351284936,0.1569081772343483
